Semilla;Algoritmo;Tipo de lista;Longitud;Categorías o Proporción desorden;Tiempo
320;dividir_unir;Aleatoria;2000;20;0.005
320;dividir_unir;Aleatoria;2000;25;0.0051
320;dividir_unir;Aleatoria;2000;30;0.005
320;dividir_unir;Aleatoria;2000;35;0.004
320;dividir_unir;Aleatoria;2000;40;0.005
320;dividir_unir;Aleatoria;2000;45;0.005
320;dividir_unir;Aleatoria;2000;50;0.004
320;dividir_unir;Casi ordenada;2000;0.1;0.0042
320;dividir_unir;Casi ordenada;2000;0.2;0.004
320;dividir_unir;Casi ordenada;2000;0.3;0.004
320;dividir_unir;Casi ordenada;2000;0.4;0.005
320;dividir_unir;Casi ordenada;2000;0.5;0.0046
320;dividir_unir;Casi ordenada;2000;0.6;0.005
320;dividir_unir;Casi ordenada;2000;0.7;0.005
320;dividir_unir;Casi ordenada;2000;0.7995;0.005
320;dividir_unir;Casi ordenada;2000;0.8995;0.004
320;dividir_unir;Aleatoria;3000;5;0.007
320;dividir_unir;Aleatoria;3000;10;0.007
320;dividir_unir;Aleatoria;3000;15;0.007
320;dividir_unir;Aleatoria;3000;20;0.007
320;dividir_unir;Aleatoria;3000;25;0.007
320;dividir_unir;Aleatoria;3000;30;0.007
320;dividir_unir;Aleatoria;3000;35;0.007
320;dividir_unir;Aleatoria;3000;40;0.007
320;dividir_unir;Aleatoria;3000;45;0.01
320;dividir_unir;Aleatoria;3000;50;0.007
320;dividir_unir;Casi ordenada;3000;0.1;0.007
320;dividir_unir;Casi ordenada;3000;0.2;0.007
320;dividir_unir;Casi ordenada;3000;0.3;0.007
320;dividir_unir;Casi ordenada;3000;0.4;0.007
320;dividir_unir;Casi ordenada;3000;0.5;0.007
320;dividir_unir;Casi ordenada;3000;0.6;0.009
320;dividir_unir;Casi ordenada;3000;0.7;0.007
320;dividir_unir;Casi ordenada;3000;0.8;0.007
320;dividir_unir;Casi ordenada;3000;0.8996666666666666;0.007
320;dividir_unir;Aleatoria;4000;5;0.009
320;dividir_unir;Aleatoria;4000;10;0.01
320;dividir_unir;Aleatoria;4000;15;0.009
320;dividir_unir;Aleatoria;4000;20;0.009
320;dividir_unir;Aleatoria;4000;25;0.01
320;dividir_unir;Aleatoria;4000;30;0.01
320;dividir_unir;Aleatoria;4000;35;0.009
320;dividir_unir;Aleatoria;4000;40;0.009
320;dividir_unir;Aleatoria;4000;45;0.0101
320;dividir_unir;Aleatoria;4000;50;0.01
320;dividir_unir;Casi ordenada;4000;0.1;0.009
320;dividir_unir;Casi ordenada;4000;0.2;0.01
320;dividir_unir;Casi ordenada;4000;0.3;0.01
320;dividir_unir;Casi ordenada;4000;0.4;0.009
320;dividir_unir;Casi ordenada;4000;0.5;0.009
320;dividir_unir;Casi ordenada;4000;0.6;0.01
320;dividir_unir;Casi ordenada;4000;0.7;0.0111
320;dividir_unir;Casi ordenada;4000;0.79975;0.01
320;dividir_unir;Casi ordenada;4000;0.89975;0.01
320;dividir_unir;Aleatoria;5000;5;0.0116
320;dividir_unir;Aleatoria;5000;10;0.012
320;dividir_unir;Aleatoria;5000;15;0.012
320;dividir_unir;Aleatoria;5000;20;0.0141
320;dividir_unir;Aleatoria;5000;25;0.013
320;dividir_unir;Aleatoria;5000;30;0.0131
320;dividir_unir;Aleatoria;5000;35;0.013
320;dividir_unir;Aleatoria;5000;40;0.0121
320;dividir_unir;Aleatoria;5000;45;0.0123
320;dividir_unir;Aleatoria;5000;50;0.012
320;dividir_unir;Casi ordenada;5000;0.1;0.012
320;dividir_unir;Casi ordenada;5000;0.2;0.0126
320;dividir_unir;Casi ordenada;5000;0.3;0.012
320;dividir_unir;Casi ordenada;5000;0.4;0.013
320;dividir_unir;Casi ordenada;5000;0.5;0.013
320;dividir_unir;Casi ordenada;5000;0.6;0.0131
320;dividir_unir;Casi ordenada;5000;0.7;0.0203
320;dividir_unir;Casi ordenada;5000;0.7998;0.012
320;dividir_unir;Casi ordenada;5000;0.9;0.013
320;dividir_unir;Aleatoria;6000;5;0.015
320;dividir_unir;Aleatoria;6000;10;0.015
320;dividir_unir;Aleatoria;6000;15;0.016
320;dividir_unir;Aleatoria;6000;20;0.015
320;dividir_unir;Aleatoria;6000;25;0.016
320;dividir_unir;Aleatoria;6000;30;0.015
320;dividir_unir;Aleatoria;6000;35;0.015
320;dividir_unir;Aleatoria;6000;40;0.015
320;dividir_unir;Aleatoria;6000;45;0.015
320;dividir_unir;Aleatoria;6000;50;0.0161
320;dividir_unir;Casi ordenada;6000;0.1;0.015
320;dividir_unir;Casi ordenada;6000;0.2;0.0151
320;dividir_unir;Casi ordenada;6000;0.3;0.016
320;dividir_unir;Casi ordenada;6000;0.4;0.016
320;dividir_unir;Casi ordenada;6000;0.5;0.0154
320;dividir_unir;Casi ordenada;6000;0.6;0.016
320;dividir_unir;Casi ordenada;6000;0.7;0.0156
320;dividir_unir;Casi ordenada;6000;0.8;0.0121
320;dividir_unir;Casi ordenada;6000;0.8998333333333334;0.0215
320;dividir_unir;Aleatoria;7000;5;0.0171
320;dividir_unir;Aleatoria;7000;10;0.0181
320;dividir_unir;Aleatoria;7000;15;0.0182
320;dividir_unir;Aleatoria;7000;20;0.018
320;dividir_unir;Aleatoria;7000;25;0.0202
320;dividir_unir;Aleatoria;7000;30;0.0181
320;dividir_unir;Aleatoria;7000;35;0.0192
320;dividir_unir;Aleatoria;7000;40;0.0175
320;dividir_unir;Aleatoria;7000;45;0.018
320;dividir_unir;Aleatoria;7000;50;0.018
320;dividir_unir;Casi ordenada;7000;0.1;0.017
320;dividir_unir;Casi ordenada;7000;0.2;0.018
320;dividir_unir;Casi ordenada;7000;0.3;0.018
320;dividir_unir;Casi ordenada;7000;0.4;0.0201
320;dividir_unir;Casi ordenada;7000;0.5;0.0181
320;dividir_unir;Casi ordenada;7000;0.6;0.019
320;dividir_unir;Casi ordenada;7000;0.7;0.018
320;dividir_unir;Casi ordenada;7000;0.7998571428571428;0.0192
320;dividir_unir;Casi ordenada;7000;0.8998571428571429;0.0181
320;dividir_unir;Aleatoria;8000;5;0.0195
320;dividir_unir;Aleatoria;8000;10;0.02
320;dividir_unir;Aleatoria;8000;15;0.02
320;dividir_unir;Aleatoria;8000;20;0.0211
320;dividir_unir;Aleatoria;8000;25;0.0221
320;dividir_unir;Aleatoria;8000;30;0.0203
320;dividir_unir;Aleatoria;8000;35;0.021
320;dividir_unir;Aleatoria;8000;40;0.02
320;dividir_unir;Aleatoria;8000;45;0.0211
320;dividir_unir;Aleatoria;8000;50;0.0208
320;dividir_unir;Casi ordenada;8000;0.1;0.0191
320;dividir_unir;Casi ordenada;8000;0.2;0.0216
320;dividir_unir;Casi ordenada;8000;0.3;0.021
320;dividir_unir;Casi ordenada;8000;0.4;0.021
320;dividir_unir;Casi ordenada;8000;0.5;0.0211
320;dividir_unir;Casi ordenada;8000;0.6;0.021
320;dividir_unir;Casi ordenada;8000;0.7;0.0221
320;dividir_unir;Casi ordenada;8000;0.799875;0.022
320;dividir_unir;Casi ordenada;8000;0.899875;0.023
320;dividir_unir;Aleatoria;9000;5;0.023
320;dividir_unir;Aleatoria;9000;10;0.0239
320;dividir_unir;Aleatoria;9000;15;0.0231
320;dividir_unir;Aleatoria;9000;20;0.0241
320;dividir_unir;Aleatoria;9000;25;0.024
320;dividir_unir;Aleatoria;9000;30;0.024
320;dividir_unir;Aleatoria;9000;35;0.025
320;dividir_unir;Aleatoria;9000;40;0.0241
320;dividir_unir;Aleatoria;9000;45;0.025
320;dividir_unir;Aleatoria;9000;50;0.024
320;dividir_unir;Casi ordenada;9000;0.1;0.026
320;dividir_unir;Casi ordenada;9000;0.2;0.024
320;dividir_unir;Casi ordenada;9000;0.3;0.0241
320;dividir_unir;Casi ordenada;9000;0.4;0.024
320;dividir_unir;Casi ordenada;9000;0.5;0.025
320;dividir_unir;Casi ordenada;9000;0.6;0.026
320;dividir_unir;Casi ordenada;9000;0.7;0.0241
320;dividir_unir;Casi ordenada;9000;0.7998888888888889;0.0251
320;dividir_unir;Casi ordenada;9000;0.8998888888888888;0.025
320;dividir_unir;Aleatoria;10000;5;0.0272
320;dividir_unir;Aleatoria;10000;10;0.027
320;dividir_unir;Aleatoria;10000;15;0.027
320;dividir_unir;Aleatoria;10000;20;0.027
320;dividir_unir;Aleatoria;10000;25;0.0282
320;dividir_unir;Aleatoria;10000;30;0.026
320;dividir_unir;Aleatoria;10000;35;0.027
320;dividir_unir;Aleatoria;10000;40;0.027
320;dividir_unir;Aleatoria;10000;45;0.0276
320;dividir_unir;Aleatoria;10000;50;0.0272
320;dividir_unir;Casi ordenada;10000;0.1;0.028
320;dividir_unir;Casi ordenada;10000;0.2;0.028
320;dividir_unir;Casi ordenada;10000;0.3;0.0385
320;dividir_unir;Casi ordenada;10000;0.4;0.0271
320;dividir_unir;Casi ordenada;10000;0.5;0.028
320;dividir_unir;Casi ordenada;10000;0.6;0.0281
320;dividir_unir;Casi ordenada;10000;0.7;0.0276
320;dividir_unir;Casi ordenada;10000;0.7999;0.027
320;dividir_unir;Casi ordenada;10000;0.9;0.0291
